epoch,train_loss,val_loss,val_precision,val_recall,val_f1,fold
70,2.9764312808214568e-06,2.5849294340574147e-06,0.9736440777778625,0.9448967576026917,0.9590549468994141,4
71,2.9327448715463783e-06,2.423244865212837e-06,0.9668111801147461,0.953532338142395,0.9601258039474487,4
72,2.7582775892019266e-06,2.5354776527208855e-06,0.973690927028656,0.9435808658599854,0.9583993554115295,4
73,2.965359701671577e-06,2.3423296120483883e-06,0.9609664082527161,0.961756706237793,0.9613614082336426,4
74,3.7115460876984464e-06,2.8194726962027516e-06,0.9625713229179382,0.94333416223526,0.9528555870056152,4
75,3.190731980863513e-06,2.5804962664466302e-06,0.9777873158454895,0.9340406060218811,0.9554134011268616,4
76,2.871011735603664e-06,2.495838306693088e-06,0.9679786562919617,0.954683780670166,0.9612851738929749,4
77,2.788551269463545e-06,2.671519366614916e-06,0.9815632104873657,0.9326424598693848,0.9564776420593262,4
78,2.741377980148265e-06,2.629140936960539e-06,0.9645288586616516,0.9437453746795654,0.9540239572525024,4
79,2.686778367941071e-06,2.551029090192003e-06,0.9672666192054749,0.9502426385879517,0.9586789608001709,4
80,2.8790952606015067e-06,2.4683437489514404e-06,0.9778953790664673,0.9423472285270691,0.9597922563552856,4
81,2.8928297935489244e-06,3.135455134639642e-06,0.9742666482925415,0.91232830286026,0.942280650138855,4
82,2.6112558531157896e-06,2.6989256287635044e-06,0.9843709468841553,0.9323957562446594,0.9576786756515503,4
83,2.6434432255095864e-06,2.4635382143145534e-06,0.9744201898574829,0.9398799538612366,0.9568383693695068,4
84,2.7110207258251783e-06,2.9002122863275304e-06,0.9791737794876099,0.9396331906318665,0.9589959979057312,4
85,2.5690765858681577e-06,2.6203335075081213e-06,0.9750487804412842,0.9448967576026917,0.9597359895706177,4
86,2.662488021070759e-06,3.006867975052785e-06,0.9753686189651489,0.9411958456039429,0.9579775333404541,4
87,2.5352113318353227e-06,2.835286164071249e-06,0.9779386520385742,0.9442388415336609,0.9607932567596436,4
88,3.3821283362663204e-06,7.508016123480843e-06,0.8947100043296814,0.8652027249336243,0.8797089457511902,4
89,2.898547146827418e-06,2.5260698057749664e-06,0.9618874788284302,0.9589604139328003,0.9604216814041138,4
90,2.5232581218112806e-06,2.686708232779722e-06,0.9692424535751343,0.9459659457206726,0.957462728023529,4
91,2.467225775412827e-06,2.433911785892917e-06,0.9696741700172424,0.954601526260376,0.9620788097381592,4
92,2.534417475163933e-06,2.5313786116143433e-06,0.9573633670806885,0.9639772772789001,0.960658848285675,4
93,2.4673883279792916e-06,2.587930240771641e-06,0.9688097834587097,0.9579735398292542,0.9633611440658569,4
94,2.4731747954883726e-06,2.9643118013567005e-06,0.9806792736053467,0.930915355682373,0.9551495313644409,4
95,2.449911136430858e-06,2.444128229583953e-06,0.9611626863479614,0.9627436399459839,0.9619525074958801,4
96,2.4482421031518875e-06,4.552851864403351e-06,0.9829884767532349,0.8791841268539429,0.9281930327415466,4
97,2.4723004770073607e-06,2.58027456201404e-06,0.9758126139640808,0.9456369876861572,0.9604877233505249,4
98,2.657604563833023e-06,2.4362382742282307e-06,0.9659422039985657,0.9540258049964905,0.9599469304084778,4
99,5.510187400128757e-06,5.568721411108868e-06,0.9025437235832214,0.9162760376930237,0.9093579649925232,4
100,3.717460966680848e-06,2.5767971632006947e-06,0.9723592400550842,0.940291166305542,0.9560563564300537,4
