epoch,train_loss,val_loss,val_precision,val_recall,val_f1,fold
88,2.555595704119515e-06,2.6720430614510466e-06,0.9507971405982971,0.9654067158699036,0.9580461382865906,2
89,2.7642449367284594e-06,2.795345807737517e-06,0.9734822511672974,0.9381265640258789,0.9554773569107056,2
90,2.7898221490404904e-06,2.492174991082303e-06,0.9518716335296631,0.9653245806694031,0.9585508108139038,2
91,2.3961404280761368e-06,2.352582379310169e-06,0.965944766998291,0.9602300524711609,0.9630788564682007,2
92,2.3796216393120595e-06,2.8454085242599115e-06,0.9758016467094421,0.9377157092094421,0.9563795924186707,2
93,2.387039019471914e-06,2.3965453012396376e-06,0.9638296365737915,0.9612160921096802,0.9625210762023926,2
94,2.3730777197410153e-06,2.5669289195067276e-06,0.9603813886642456,0.9600657224655151,0.9602234959602356,2
95,2.378300385566861e-06,2.52381371839248e-06,0.9754632115364075,0.9473295211791992,0.9611905217170715,2
96,2.363741256887665e-06,2.272904749424626e-06,0.9672619104385376,0.9613804221153259,0.9643121957778931,2
97,2.3037551223991464e-06,2.3480901622637336e-06,0.974475622177124,0.9505341053009033,0.9623559713363647,2
98,2.282382978452791e-06,2.6990560605017742e-06,0.9657912254333496,0.9488085508346558,0.9572244882583618,2
99,2.3697330322095686e-06,2.56935883402041e-06,0.9775194525718689,0.9396877288818359,0.958230197429657,2
100,2.3079889125277974e-06,2.4527221918762107e-06,0.9631831049919128,0.9587510228157043,0.9609618782997131,2
